ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
15873	"ENSG00000129351.18"	"ILF3"	chr19	+	10683139	10683542	10683139	10683262	10683365	10683542
15874	"ENSG00000129351.18"	"ILF3"	chr19	+	10683517	10683976	10683517	10683542	10683635	10683976
15875	"ENSG00000129351.18"	"ILF3"	chr19	+	10683774	10683970	10683774	10683789	10683916	10683970
15876	"ENSG00000129351.18"	"ILF3"	chr19	+	10683517	10683976	10683517	10683542	10683916	10683976
15877	"ENSG00000129351.18"	"ILF3"	chr19	+	10683916	10685765	10683916	10683976	10684415	10685765
15878	"ENSG00000130734.10"	"ATG4D"	chr19	+	10552082	10552324	10552082	10552121	10552204	10552324
15879	"ENSG00000105397.16"	"TYK2"	chr19	-	10350852	10351185	10350852	10350968	10351051	10351185
15880	"ENSG00000105397.16"	"TYK2"	chr19	-	10353527	10354234	10353527	10353646	10354067	10354234
15881	"ENSG00000105397.16"	"TYK2"	chr19	-	10354511	10354882	10354511	10354609	10354801	10354882
15882	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10357633	10357918
15883	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356715	10357763	10357918
15884	"ENSG00000105397.16"	"TYK2"	chr19	-	10361510	10361937	10361510	10361598	10361769	10361937
15885	"ENSG00000105397.16"	"TYK2"	chr19	-	10361769	10361937	10361769	10361836	10361920	10361937
15886	"ENSG00000105397.16"	"TYK2"	chr19	-	10361920	10362181	10361920	10361955	10362077	10362181
15887	"ENSG00000105397.16"	"TYK2"	chr19	-	10361920	10362214	10361920	10361937	10362077	10362214
15888	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362330	10362077	10362181	10362263	10362330
15889	"ENSG00000105397.16"	"TYK2"	chr19	-	10364292	10364771	10364292	10364343	10364613	10364771
15890	"ENSG00000105397.16"	"TYK2"	chr19	-	10364292	10364771	10364292	10364486	10364613	10364771
15891	"ENSG00000105397.16"	"TYK2"	chr19	-	10364613	10365104	10364613	10364771	10364850	10365104
15892	"ENSG00000105397.16"	"TYK2"	chr19	-	10364850	10365898	10364850	10365104	10365516	10365898
15893	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368763	10368294	10368371	10368531	10368763
15894	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368763	10368294	10368418	10368531	10368763
15895	"ENSG00000161847.15"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320724	10320857	10320951
15896	"ENSG00000161847.15"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320766	10320857	10320951
15897	"ENSG00000161847.15"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320773	10320857	10320951
15898	"ENSG00000161847.15"	"RAVER1"	chr19	-	10323144	10323551	10323144	10323274	10323374	10323551
15899	"ENSG00000167807.15"	"ENSG00000167807"	chr19	-	10309556	10310283	10309556	10309683	10310031	10310283
15900	"ENSG00000105364.14"	"MRPL4"	chr19	+	10251900	10252288	10251900	10252009	10252145	10252288
15901	"ENSG00000105364.14"	"MRPL4"	chr19	+	10251997	10252310	10251997	10252043	10252145	10252310
15902	"ENSG00000105364.14"	"MRPL4"	chr19	+	10251997	10252450	10251997	10252310	10252363	10252450
15903	"ENSG00000105364.14"	"MRPL4"	chr19	+	10252009	10252450	10252009	10252310	10252396	10252450
15904	"ENSG00000130816.17"	"DNMT1"	chr19	-	10135244	10135852	10135244	10135512	10135735	10135852
15905	"ENSG00000130816.17"	"DNMT1"	chr19	-	10138438	10138873	10138438	10138605	10138744	10138873
15906	"ENSG00000130816.17"	"DNMT1"	chr19	-	10139675	10140328	10139675	10139836	10140045	10140328
15907	"ENSG00000130816.17"	"DNMT1"	chr19	-	10141104	10141934	10141104	10141189	10141920	10141934
15908	"ENSG00000130816.17"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142067	10142220
15909	"ENSG00000130816.17"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142069	10142220
15910	"ENSG00000130816.17"	"DNMT1"	chr19	-	10149532	10149968	10149532	10149657	10149852	10149968
15911	"ENSG00000130816.17"	"DNMT1"	chr19	-	10159657	10159931	10159657	10159767	10159841	10159931
15912	"ENSG00000130816.17"	"DNMT1"	chr19	-	10179873	10180234	10179873	10179982	10180186	10180234
15913	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10107806	10108134	10107806	10107854	10107963	10108134
15914	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10109903	10110246	10109903	10110020	10110122	10110246
15915	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10109903	10110402	10109903	10110246	10110323	10110402
15916	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110323	10110620	10110323	10110402	10110484	10110620
15917	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110484	10110791	10110484	10110614	10110696	10110791
15918	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110588	10110866	10110588	10110620	10110696	10110866
15919	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110588	10111022	10110588	10110866	10110944	10111022
15920	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110588	10111084	10110588	10110791	10110944	10111084
15921	"ENSG00000243207.6"	"PPAN-P2RY11"	chr19	+	10110588	10111084	10110588	10110844	10110944	10111084
15922	"ENSG00000130813.18"	"SHFL"	chr19	+	10091249	10091630	10091249	10091353	10091459	10091630
15923	"ENSG00000105088.9"	"OLFM2"	chr19	-	9857386	9857855	9857386	9857482	9857714	9857855
15924	"ENSG00000127445.14"	"PIN1"	chr19	+	9835330	9838648	9835330	9835384	9838435	9838648
15925	"ENSG00000127445.14"	"PIN1"	chr19	+	9835330	9838648	9835330	9835393	9838435	9838648
15926	"ENSG00000130818.12"	"ZNF426"	chr19	-	9535187	9535520	9535187	9535279	9535425	9535520
15927	"ENSG00000099783.13"	"HNRNPM"	chr19	+	8463496	8463685	8463496	8463500	8463592	8463685
15928	"ENSG00000099783.13"	"HNRNPM"	chr19	+	8463496	8463685	8463496	8463504	8463592	8463685
15929	"ENSG00000090661.13"	"CERS4"	chr19	+	8250525	8251249	8250525	8250920	8251043	8251249
15930	"ENSG00000090661.13"	"CERS4"	chr19	+	8250525	8251249	8250525	8250920	8251075	8251249
15931	"ENSG00000090661.13"	"CERS4"	chr19	+	8255606	8256036	8255606	8255725	8255803	8256036
15932	"ENSG00000090661.13"	"CERS4"	chr19	+	8255606	8256036	8255606	8255725	8255821	8256036
15933	"ENSG00000090661.13"	"CERS4"	chr19	+	8255803	8256286	8255803	8256036	8256235	8256286
15934	"ENSG00000090661.13"	"CERS4"	chr19	+	8256617	8256963	8256617	8256710	8256822	8256963
15935	"ENSG00000090661.13"	"CERS4"	chr19	+	8256617	8256963	8256617	8256710	8256890	8256963
15936	"ENSG00000090661.13"	"CERS4"	chr19	+	8256617	8256963	8256617	8256710	8256948	8256963
15937	"ENSG00000104980.8"	"TIMM44"	chr19	-	7932839	7933200	7932839	7932932	7933115	7933200
15938	"ENSG00000104980.8"	"TIMM44"	chr19	-	7933115	7933570	7933115	7933200	7933484	7933570
15939	"ENSG00000104980.8"	"TIMM44"	chr19	-	7933859	7934238	7933859	7934003	7934088	7934238
15940	"ENSG00000229833.11"	"PET100"	chr19	+	7630491	7630846	7630491	7630659	7630753	7630846
15941	"ENSG00000229833.11"	"PET100"	chr19	+	7630491	7630846	7630491	7630659	7630822	7630846
15942	"ENSG00000229833.11"	"PET100"	chr19	+	7630824	7631321	7630824	7630846	7631231	7631321
15943	"ENSG00000229833.11"	"PET100"	chr19	+	7631214	7631624	7631214	7631321	7631472	7631624
15944	"ENSG00000076924.12"	"XAB2"	chr19	-	7619524	7619853	7619524	7619647	7619746	7619853
15945	"ENSG00000076924.12"	"XAB2"	chr19	-	7621947	7622444	7621947	7622032	7622330	7622444
15946	"ENSG00000076924.12"	"XAB2"	chr19	-	7622529	7622848	7622529	7622661	7622761	7622848
15947	"ENSG00000076924.12"	"XAB2"	chr19	-	7625879	7626270	7625879	7626011	7626135	7626270
15948	"ENSG00000076924.12"	"XAB2"	chr19	-	7625879	7626270	7625879	7626044	7626152	7626270
15949	"ENSG00000076826.10"	"CAMSAP3"	chr19	+	7615182	7615595	7615182	7615322	7615417	7615595
15950	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7535980	7536273	7535980	7536019	7536190	7536273
15951	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7540629	7541036	7540629	7540710	7540922	7541036
15952	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7540629	7541036	7540629	7540710	7540931	7541036
15953	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7542631	7542928	7542631	7542670	7542760	7542928
15954	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7550284	7550640	7550284	7550429	7550516	7550640
15955	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7555277	7555763	7555277	7555367	7555606	7555763
15956	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7556452	7556892	7556452	7556569	7556654	7556892
15957	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7560630	7561110	7560630	7560764	7561013	7561110
15958	"ENSG00000032444.17"	"PNPLA6"	chr19	+	7561000	7561317	7561000	7561110	7561207	7561317
15959	"ENSG00000268614.1"	"ENSG00000268614"	chr19	+	7534749	7535202	7534749	7534902	7535126	7535202
15960	"ENSG00000268614.1"	"ENSG00000268614"	chr19	+	7535126	7535577	7535126	7535202	7535508	7535577
15961	"ENSG00000268614.1"	"ENSG00000268614"	chr19	+	7535126	7535577	7535126	7535213	7535508	7535577
15962	"ENSG00000125733.18"	"TRIP10"	chr19	+	6742966	6743270	6742966	6743114	6743193	6743270
15963	"ENSG00000125733.18"	"TRIP10"	chr19	+	6743193	6743598	6743193	6743270	6743493	6743598
15964	"ENSG00000125733.18"	"TRIP10"	chr19	+	6744556	6744994	6744556	6744700	6744799	6744994
15965	"ENSG00000125733.18"	"TRIP10"	chr19	+	6746164	6746561	6746164	6746196	6746432	6746561
15966	"ENSG00000125733.18"	"TRIP10"	chr19	+	6746164	6746561	6746164	6746196	6746451	6746561
15967	"ENSG00000125734.16"	"GPR108"	chr19	-	6730988	6731234	6730988	6731111	6731198	6731234
15968	"ENSG00000125734.16"	"GPR108"	chr19	-	6730988	6731282	6730988	6731047	6731198	6731282
15969	"ENSG00000125734.16"	"GPR108"	chr19	-	6730988	6731282	6730988	6731054	6731198	6731282
15970	"ENSG00000125734.16"	"GPR108"	chr19	-	6731890	6732187	6731890	6731934	6732024	6732187
15971	"ENSG00000125734.16"	"GPR108"	chr19	-	6731890	6732187	6731890	6731934	6732029	6732187
15972	"ENSG00000125734.16"	"GPR108"	chr19	-	6732024	6732333	6732024	6732155	6732262	6732333
15973	"ENSG00000125734.16"	"GPR108"	chr19	-	6732029	6732380	6732029	6732187	6732262	6732380
15974	"ENSG00000125734.16"	"GPR108"	chr19	-	6732955	6733301	6732955	6733062	6733167	6733301
15975	"ENSG00000125734.16"	"GPR108"	chr19	-	6734013	6734307	6734013	6734054	6734182	6734307
15976	"ENSG00000125734.16"	"GPR108"	chr19	-	6736591	6737273	6736591	6736711	6736900	6737273
15977	"ENSG00000125734.16"	"GPR108"	chr19	-	6736591	6737273	6736591	6736711	6737184	6737273
15978	"ENSG00000125734.16"	"GPR108"	chr19	-	6736591	6737273	6736591	6736711	6737252	6737273
15979	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6380572	6381039	6380572	6380690	6380903	6381039
15980	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6380903	6381195	6380903	6381039	6381121	6381195
15981	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6381121	6381612	6381121	6381195	6381358	6381612
15982	"ENSG00000130382.9"	"MLLT1"	chr19	-	6213336	6213796	6213336	6213408	6213725	6213796
15983	"ENSG00000031823.14"	"RANBP3"	chr19	-	5941640	5941835	5941640	5941707	5941798	5941835
15984	"ENSG00000167733.14"	"HSD11B1L"	chr19	+	5684692	5685119	5684692	5684838	5684964	5685119
15985	"ENSG00000174917.9"	"MICOS13"	chr19	-	5678420	5678878	5678420	5678648	5678774	5678878
15986	"ENSG00000174917.9"	"MICOS13"	chr19	-	5678914	5679389	5678914	5679230	5679344	5679389
15987	"ENSG00000174917.9"	"MICOS13"	chr19	-	5679043	5679763	5679043	5679389	5679585	5679763
15988	"ENSG00000174917.9"	"MICOS13"	chr19	-	5679043	5679763	5679043	5679423	5679585	5679763
15989	"ENSG00000174917.9"	"MICOS13"	chr19	-	5679348	5679763	5679348	5679396	5679585	5679763
15990	"ENSG00000174917.9"	"MICOS13"	chr19	-	5680183	5680516	5680183	5680250	5680457	5680516
15991	"ENSG00000160633.13"	"SAFB"	chr19	+	5641593	5641950	5641593	5641658	5641739	5641950
15992	"ENSG00000160633.13"	"SAFB"	chr19	+	5641593	5641950	5641593	5641658	5641742	5641950
15993	"ENSG00000160633.13"	"SAFB"	chr19	+	5641593	5641950	5641593	5641658	5641756	5641950
15994	"ENSG00000160633.13"	"SAFB"	chr19	+	5653114	5653607	5653114	5653264	5653337	5653607
15995	"ENSG00000160633.13"	"SAFB"	chr19	+	5653114	5653607	5653114	5653264	5653338	5653607
15996	"ENSG00000160633.13"	"SAFB"	chr19	+	5653337	5653607	5653337	5653420	5653511	5653607
15997	"ENSG00000160633.13"	"SAFB"	chr19	+	5664097	5664439	5664097	5664159	5664396	5664439
15998	"ENSG00000130254.13"	"SAFB2"	chr19	-	5587695	5587980	5587695	5587767	5587867	5587980
15999	"ENSG00000130254.13"	"SAFB2"	chr19	-	5587695	5587980	5587695	5587785	5587867	5587980
16000	"ENSG00000130254.13"	"SAFB2"	chr19	-	5609994	5610374	5609994	5610095	5610288	5610374
16001	"ENSG00000276043.5"	"UHRF1"	chr19	+	4910366	4911038	4910366	4910585	4910875	4911038
16002	"ENSG00000276043.5"	"UHRF1"	chr19	+	4954356	4954822	4954356	4954488	4954649	4954822
16003	"ENSG00000276043.5"	"UHRF1"	chr19	+	4956562	4956813	4956562	4956626	4956708	4956813
16004	"ENSG00000176840.15"	"MIR7-3HG"	chr19	+	4770391	4770614	4770391	4770449	4770523	4770614
16005	"ENSG00000176840.15"	"MIR7-3HG"	chr19	+	4770391	4770614	4770391	4770449	4770528	4770614
16006	"ENSG00000176840.15"	"MIR7-3HG"	chr19	+	4770391	4770614	4770391	4770449	4770545	4770614
16007	"ENSG00000176840.15"	"MIR7-3HG"	chr19	+	4770391	4770614	4770391	4770449	4770548	4770614
16008	"ENSG00000142002.19"	"DPP9"	chr19	-	4683189	4683623	4683189	4683324	4683476	4683623
16009	"ENSG00000142002.19"	"DPP9"	chr19	-	4694434	4695555	4694434	4694789	4695377	4695555
16010	"ENSG00000167671.12"	"UBXN6"	chr19	-	4446048	4446413	4446048	4446197	4446313	4446413
16011	"ENSG00000167671.12"	"UBXN6"	chr19	-	4446282	4446672	4446282	4446413	4446499	4446672
16012	"ENSG00000167671.12"	"UBXN6"	chr19	-	4446499	4446920	4446499	4446672	4446835	4446920
16013	"ENSG00000167671.12"	"UBXN6"	chr19	-	4446499	4446920	4446499	4446717	4446835	4446920
16014	"ENSG00000167671.12"	"UBXN6"	chr19	-	4446835	4447116	4446835	4446920	4447076	4447116
16015	"ENSG00000178078.12"	"STAP2"	chr19	-	4324043	4324542	4324043	4324197	4324454	4324542
16016	"ENSG00000178078.12"	"STAP2"	chr19	-	4327130	4327384	4327130	4327226	4327315	4327384
16017	"ENSG00000178078.12"	"STAP2"	chr19	-	4327123	4327370	4327123	4327226	4327340	4327370
16018	"ENSG00000105251.11"	"SHD"	chr19	+	4282869	4283328	4282869	4282975	4283053	4283328
16019	"ENSG00000105251.11"	"SHD"	chr19	+	4284430	4284901	4284430	4284613	4284780	4284901
16020	"ENSG00000077463.15"	"SIRT6"	chr19	-	4174877	4175213	4174877	4174946	4175027	4175213
16021	"ENSG00000077463.15"	"SIRT6"	chr19	-	4174877	4175213	4174877	4174946	4175031	4175213
16022	"ENSG00000077463.15"	"SIRT6"	chr19	-	4175027	4175937	4175027	4175213	4175679	4175937
16023	"ENSG00000077463.15"	"SIRT6"	chr19	-	4175679	4175937	4175679	4175774	4175841	4175937
16024	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094515	4095387	4095449
16025	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094528	4095387	4095449
16026	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4095427	4095449
16027	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4099408	4099783	4099408	4099414	4099573	4099783
16028	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4099573	4100072	4099573	4099851	4099989	4100072
16029	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4100458	4101143	4100458	4100648	4101018	4101143
16030	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4101081	4101272	4101081	4101143	4101228	4101272
16031	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4101081	4101280	4101081	4101157	4101228	4101280
16032	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4110358	4110655	4110358	4110406	4110508	4110655
16033	"ENSG00000126934.15"	"MAP2K2"	chr19	-	4110358	4110655	4110358	4110415	4110508	4110655
16034	"ENSG00000105229.7"	"PIAS4"	chr19	+	4028106	4028587	4028106	4028187	4028509	4028587
16035	"ENSG00000105229.7"	"PIAS4"	chr19	+	4028106	4028600	4028106	4028197	4028509	4028600
16036	"ENSG00000105229.7"	"PIAS4"	chr19	+	4028509	4029005	4028509	4028600	4028719	4029005
16037	"ENSG00000105229.7"	"PIAS4"	chr19	+	4028719	4029005	4028719	4028848	4028930	4029005
16038	"ENSG00000011132.12"	"APBA3"	chr19	-	3759560	3760127	3759560	3759600	3760051	3760127
16039	"ENSG00000186111.11"	"PIP5K1C"	chr19	-	3633436	3633780	3633436	3633520	3633695	3633780
16040	"ENSG00000186111.11"	"PIP5K1C"	chr19	-	3638883	3639376	3638883	3639016	3639293	3639376
16041	"ENSG00000186111.11"	"PIP5K1C"	chr19	-	3642906	3643339	3642906	3642939	3643242	3643339
16042	"ENSG00000186111.11"	"PIP5K1C"	chr19	-	3642906	3643339	3642906	3642939	3643248	3643339
16043	"ENSG00000088256.9"	"GNA11"	chr19	+	3118892	3119353	3118892	3119053	3119205	3119353
16044	"ENSG00000088256.9"	"GNA11"	chr19	+	3120965	3121457	3120965	3121173	3121344	3121457
16045	"ENSG00000104964.15"	"TLE5"	chr19	-	3054022	3054206	3054022	3054040	3054119	3054206
16046	"ENSG00000104964.15"	"TLE5"	chr19	-	3057678	3058107	3057678	3057742	3058013	3058107
16047	"ENSG00000104953.20"	"TLE6"	chr19	+	2986749	2987161	2986749	2986891	2986982	2987161
16048	"ENSG00000104953.20"	"TLE6"	chr19	+	2987360	2987790	2987360	2987372	2987723	2987790
16049	"ENSG00000104953.20"	"TLE6"	chr19	+	2987723	2988128	2987723	2987790	2987876	2988128
16050	"ENSG00000104953.20"	"TLE6"	chr19	+	2987876	2988128	2987876	2987974	2988090	2988128
16051	"ENSG00000172009.15"	"THOP1"	chr19	+	2810229	2810662	2810229	2810490	2810639	2810662
16052	"ENSG00000104969.11"	"SGTA"	chr19	-	2757336	2757782	2757336	2757457	2757694	2757782
16053	"ENSG00000104969.11"	"SGTA"	chr19	-	2767135	2767686	2767135	2767217	2767579	2767686
16054	"ENSG00000273734.1"	"ENSG00000273734"	chr19	+	2338751	2339207	2338751	2338841	2339064	2339207
16055	"ENSG00000273734.1"	"ENSG00000273734"	chr19	+	2338751	2339207	2338751	2338841	2339068	2339207
16056	"ENSG00000273734.1"	"ENSG00000273734"	chr19	+	2339826	2340172	2339826	2339893	2340075	2340172
16057	"ENSG00000273734.1"	"ENSG00000273734"	chr19	+	2339826	2340172	2339826	2339914	2340075	2340172
16058	"ENSG00000273734.1"	"ENSG00000273734"	chr19	+	2339826	2340172	2339826	2339966	2340075	2340172
16059	"ENSG00000104904.13"	"OAZ1"	chr19	+	2271781	2272262	2271781	2271954	2272022	2272262
16060	"ENSG00000167476.10"	"JSRP1"	chr19	-	2254165	2254482	2254165	2254292	2254444	2254482
16061	"ENSG00000167476.10"	"JSRP1"	chr19	-	2254165	2254482	2254165	2254301	2254444	2254482
16062	"ENSG00000099875.16"	"MKNK2"	chr19	-	2042426	2042700	2042426	2042522	2042606	2042700
16063	"ENSG00000099875.16"	"MKNK2"	chr19	-	2042606	2042870	2042606	2042700	2042765	2042870
16064	"ENSG00000099875.16"	"MKNK2"	chr19	-	2042426	2042885	2042426	2042522	2042765	2042885
16065	"ENSG00000129968.17"	"ABHD17A"	chr19	-	1877203	1877675	1877203	1877425	1877507	1877675
16066	"ENSG00000129968.17"	"ABHD17A"	chr19	-	1877507	1880115	1877507	1877675	1879920	1880115
16067	"ENSG00000129968.17"	"ABHD17A"	chr19	-	1878663	1880115	1878663	1878785	1879920	1880115
16068	"ENSG00000129968.17"	"ABHD17A"	chr19	-	1880895	1881335	1880895	1881048	1881234	1881335
16069	"ENSG00000130270.16"	"ATP8B3"	chr19	-	1806096	1806500	1806096	1806169	1806356	1806500
16070	"ENSG00000130270.16"	"ATP8B3"	chr19	-	1806356	1806689	1806356	1806500	1806627	1806689
16071	"ENSG00000130270.16"	"ATP8B3"	chr19	-	1806356	1806689	1806356	1806508	1806627	1806689
16072	"ENSG00000071564.19"	"TCF3"	chr19	-	1611754	1612153	1611754	1611849	1611990	1612153
16073	"ENSG00000071564.19"	"TCF3"	chr19	-	1611754	1612249	1611754	1611849	1612213	1612249
16074	"ENSG00000071564.19"	"TCF3"	chr19	-	1611754	1612249	1611754	1611849	1612237	1612249
16075	"ENSG00000071564.19"	"TCF3"	chr19	-	1615423	1615798	1615423	1615485	1615685	1615798
16076	"ENSG00000071564.19"	"TCF3"	chr19	-	1615284	1615821	1615284	1615480	1615685	1615821
16077	"ENSG00000071564.19"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619359	1619474
16078	"ENSG00000071564.19"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619380	1619474
16079	"ENSG00000071564.19"	"TCF3"	chr19	-	1619359	1619853	1619359	1619471	1619779	1619853
16080	"ENSG00000071564.19"	"TCF3"	chr19	-	1619359	1619853	1619359	1619474	1619779	1619853
16081	"ENSG00000071564.19"	"TCF3"	chr19	-	1620967	1621286	1620967	1621046	1621132	1621286
16082	"ENSG00000071564.19"	"TCF3"	chr19	-	1621573	1621970	1621573	1621682	1621837	1621970
16083	"ENSG00000071564.19"	"TCF3"	chr19	-	1622058	1622415	1622058	1622223	1622312	1622415
16084	"ENSG00000071564.19"	"TCF3"	chr19	-	1631950	1632353	1631950	1632116	1632331	1632353
16085	"ENSG00000115255.12"	"REEP6"	chr19	+	1496316	1496671	1496316	1496453	1496590	1496671
16086	"ENSG00000115257.15"	"PCSK4"	chr19	-	1487784	1488274	1487784	1487861	1487963	1488274
16087	"ENSG00000115257.15"	"PCSK4"	chr19	-	1487847	1488274	1487847	1488092	1488187	1488274
16088	"ENSG00000115268.10"	"RPS15"	chr19	+	1438395	1438886	1438395	1438428	1438806	1438886
16089	"ENSG00000115268.10"	"RPS15"	chr19	+	1438418	1438886	1438418	1438580	1438806	1438886
16090	"ENSG00000115268.10"	"RPS15"	chr19	+	1438418	1438886	1438418	1438580	1438810	1438886
16091	"ENSG00000115268.10"	"RPS15"	chr19	+	1438400	1438892	1438400	1438432	1438810	1438892
16092	"ENSG00000115268.10"	"RPS15"	chr19	+	1439585	1440049	1439585	1439826	1440025	1440049
16093	"ENSG00000115268.10"	"RPS15"	chr19	+	1440009	1440488	1440009	1440241	1440348	1440488
16094	"ENSG00000115268.10"	"RPS15"	chr19	+	1440009	1440495	1440009	1440255	1440348	1440495
16095	"ENSG00000115268.10"	"RPS15"	chr19	+	1440018	1440494	1440018	1440233	1440385	1440494
16096	"ENSG00000071626.17"	"DAZAP1"	chr19	+	1418216	1418709	1418216	1418370	1418665	1418709
16097	"ENSG00000071626.17"	"DAZAP1"	chr19	+	1422347	1422585	1422347	1422396	1422470	1422585
16098	"ENSG00000071626.17"	"DAZAP1"	chr19	+	1429922	1430362	1429922	1429996	1430221	1430362
16099	"ENSG00000130005.13"	"GAMT"	chr19	-	1397810	1399026	1397810	1398228	1398915	1399026
16100	"ENSG00000130005.13"	"GAMT"	chr19	-	1399523	1399774	1399523	1399587	1399748	1399774
16101	"ENSG00000130005.13"	"GAMT"	chr19	-	1399516	1399802	1399516	1399587	1399792	1399802
16102	"ENSG00000115286.21"	"NDUFS7"	chr19	+	1388524	1388938	1388524	1388593	1388839	1388938
16103	"ENSG00000160953.17"	"PWWP3A"	chr19	+	1357008	1358464	1357008	1357094	1358325	1358464
16104	"ENSG00000160953.17"	"PWWP3A"	chr19	+	1357008	1358464	1357008	1357099	1358393	1358464
16105	"ENSG00000160953.17"	"PWWP3A"	chr19	+	1358393	1358809	1358393	1358464	1358582	1358809
16106	"ENSG00000160953.17"	"PWWP3A"	chr19	+	1358325	1358693	1358325	1358464	1358587	1358693
16107	"ENSG00000160953.17"	"PWWP3A"	chr19	+	1370641	1371479	1370641	1371078	1371303	1371479
16108	"ENSG00000118046.18"	"STK11"	chr19	+	1218180	1218500	1218180	1218315	1218416	1218500
16109	"ENSG00000118046.18"	"STK11"	chr19	+	1221212	1222006	1221212	1221340	1221662	1222006
16110	"ENSG00000118046.18"	"STK11"	chr19	+	1221662	1222006	1221662	1221846	1221948	1222006
16111	"ENSG00000064932.16"	"SBNO2"	chr19	-	1108782	1109211	1108782	1108969	1109134	1109211
16112	"ENSG00000064932.16"	"SBNO2"	chr19	-	1109134	1109593	1109134	1109211	1109291	1109593
16113	"ENSG00000064932.16"	"SBNO2"	chr19	-	1109291	1109593	1109291	1109423	1109505	1109593
16114	"ENSG00000064932.16"	"SBNO2"	chr19	-	1109500	1109777	1109500	1109593	1109682	1109777
16115	"ENSG00000064932.16"	"SBNO2"	chr19	-	1110734	1111062	1110734	1110888	1111018	1111062
16116	"ENSG00000064932.16"	"SBNO2"	chr19	-	1112188	1112508	1112188	1112301	1112401	1112508
16117	"ENSG00000064932.16"	"SBNO2"	chr19	-	1122467	1122768	1122467	1122558	1122657	1122768
16118	"ENSG00000064932.16"	"SBNO2"	chr19	-	1122467	1122768	1122467	1122558	1122660	1122768
16119	"ENSG00000064932.16"	"SBNO2"	chr19	-	1122660	1123045	1122660	1122768	1122893	1123045
16120	"ENSG00000064932.16"	"SBNO2"	chr19	-	1122660	1123045	1122660	1122791	1122893	1123045
16121	"ENSG00000064666.15"	"CNN2"	chr19	+	1032391	1032627	1032391	1032458	1032558	1032627
16122	"ENSG00000064666.15"	"CNN2"	chr19	+	1032391	1032627	1032391	1032458	1032562	1032627
16123	"ENSG00000064666.15"	"CNN2"	chr19	+	1036535	1037000	1036535	1036562	1036878	1037000
16124	"ENSG00000182087.14"	"TMEM259"	chr19	-	1010694	1011137	1010694	1010895	1011095	1011137
16125	"ENSG00000182087.14"	"TMEM259"	chr19	-	1011366	1011612	1011366	1011499	1011583	1011612
16126	"ENSG00000182087.14"	"TMEM259"	chr19	-	1011583	1011992	1011583	1011798	1011891	1011992
16127	"ENSG00000182087.14"	"TMEM259"	chr19	-	1011891	1012151	1011891	1011992	1012060	1012151
16128	"ENSG00000182087.14"	"TMEM259"	chr19	-	1011851	1012151	1011851	1011992	1012065	1012151
16129	"ENSG00000182087.14"	"TMEM259"	chr19	-	1012065	1012573	1012065	1012151	1012462	1012573
