ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
8919	"ENSMUSG00000042211.8"	"Fbxo38"	chr18	-	62652447	62653038	62652447	62652726	62652824	62653038
8920	"ENSMUSG00000033032.16"	"Afap1l1"	chr18	-	61876348	61876831	61876348	61876501	61876688	61876831
8921	"ENSMUSG00000033032.16"	"Afap1l1"	chr18	-	61876348	61876831	61876348	61876452	61876737	61876831
8922	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61135194	61135478	61135194	61135326	61135397	61135478
8923	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61136308	61136662	61136308	61136398	61136558	61136662
8924	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61136308	61136662	61136308	61136437	61136558	61136662
8925	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61140462	61140919	61140462	61140651	61140787	61140919
8926	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61140462	61140919	61140462	61140675	61140787	61140919
8927	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61140462	61140919	61140462	61140681	61140787	61140919
8928	"ENSMUSG00000052026.9"	"Slc6a7"	chr18	-	61140462	61140919	61140462	61140710	61140787	61140919
8929	"ENSMUSG00000024601.10"	"Isoc1"	chr18	+	58804279	58804613	58804279	58804399	58804519	58804613
8930	"ENSMUSG00000024597.12"	"Slc12a2"	chr18	+	58037195	58037490	58037195	58037323	58037409	58037490
8931	"ENSMUSG00000024592.16"	"C330018D20Rik"	chr18	-	57091189	57091651	57091189	57091259	57091594	57091651
8932	"ENSMUSG00000073563.4"	"Csnk1g3"	chr18	+	54063142	54063434	54063142	54063226	54063349	54063434
8933	"ENSMUSG00000048799.9"	"Cep120"	chr18	-	53856154	53857653	53856154	53856377	53857421	53857653
8934	"ENSMUSG00000048799.9"	"Cep120"	chr18	-	53856154	53857653	53856154	53856538	53857425	53857653
8935	"ENSMUSG00000024480.10"	"Ap3s1"	chr18	+	46891069	46891465	46891069	46891181	46891369	46891465
8936	"ENSMUSG00000120742.2"	"Gm56506"	chr18	-	45691273	45691681	45691273	45691358	45691465	45691681
8937	"ENSMUSG00000120742.2"	"Gm56506"	chr18	-	45691273	45691681	45691273	45691392	45691465	45691681
8938	"ENSMUSG00000024487.6"	"Yipf5"	chr18	-	40344856	40345268	40344856	40344935	40345095	40345268
8939	"ENSMUSG00000031309.16"	"Rps6ka3"	chrX	+	158120181	158120596	158120181	158120284	158120506	158120596
8940	"ENSMUSG00000052102.16"	"Gnpda1"	chr18	-	38468068	38468457	38468068	38468170	38468272	38468457
8941	"ENSMUSG00000024442.7"	"Dele1"	chr18	+	38385873	38387122	38385873	38386018	38386876	38387122
8942	"ENSMUSG00000024442.7"	"Dele1"	chr18	+	38385873	38387122	38385873	38386018	38386935	38387122
8943	"ENSMUSG00000024442.7"	"Dele1"	chr18	+	38385873	38387122	38385873	38386018	38386985	38387122
8944	"ENSMUSG00000024442.7"	"Dele1"	chr18	+	38386935	38387421	38386935	38387122	38387332	38387421
8945	"ENSMUSG00000024442.7"	"Dele1"	chr18	+	38387332	38387592	38387332	38387421	38387522	38387592
8946	"ENSMUSG00000051375.16"	"Pcdh1"	chr18	-	38336420	38336893	38336420	38336659	38336822	38336893
8947	"ENSMUSG00000132590.1"	"ENSMUSG00000132590"	chr18	-	38253169	38253594	38253169	38253359	38253478	38253594
8948	"ENSMUSG00000132590.1"	"ENSMUSG00000132590"	chr18	-	38253169	38253594	38253169	38253359	38253490	38253594
8949	"ENSMUSG00000044024.17"	"Rell2"	chr18	+	38089610	38090047	38089610	38089619	38089981	38090047
8950	"ENSMUSG00000044024.17"	"Rell2"	chr18	+	38089610	38090047	38089610	38089620	38089981	38090047
8951	"ENSMUSG00000044024.17"	"Rell2"	chr18	+	38089610	38090047	38089610	38089624	38089981	38090047
8952	"ENSMUSG00000044024.17"	"Rell2"	chr18	+	38089610	38090047	38089610	38089649	38089981	38090047
8953	"ENSMUSG00000044024.17"	"Rell2"	chr18	+	38089610	38090047	38089610	38089874	38089981	38090047
8954	"ENSMUSG00000103707.6"	"Pcdha6"	chr18	+	37317998	37318346	37317998	37318100	37318188	37318346
8955	"ENSMUSG00000001380.8"	"Hars1"	chr18	-	36904148	36904506	36904148	36904247	36904380	36904506
8956	"ENSMUSG00000024474.9"	"Ik"	chr18	+	36888486	36888807	36888486	36888558	36888749	36888807
8957	"ENSMUSG00000024474.9"	"Ik"	chr18	+	36889874	36890369	36889874	36889983	36890336	36890369
8958	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36870509	36870946	36870509	36870625	36870696	36870946
8959	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36870509	36870946	36870509	36870625	36870782	36870946
8960	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36870782	36871253	36870782	36870905	36871148	36871253
8961	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36871060	36871500	36871060	36871253	36871414	36871500
8962	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36871663	36872117	36871663	36871797	36872005	36872117
8963	"ENSMUSG00000006850.9"	"Tmco6"	chr18	+	36872009	36872394	36872009	36872117	36872207	36872394
8964	"ENSMUSG00000117679.2"	"Apbb3"	chr18	-	36808036	36808526	36808036	36808194	36808333	36808526
8965	"ENSMUSG00000117679.2"	"Apbb3"	chr18	-	36809409	36809675	36809409	36809530	36809669	36809675
8966	"ENSMUSG00000024485.17"	"Slc4a9"	chr18	+	36663766	36664579	36663766	36663921	36664171	36664579
8967	"ENSMUSG00000024347.17"	"Psd2"	chr18	+	36138889	36139137	36138889	36138962	36139129	36139137
8968	"ENSMUSG00000024347.17"	"Psd2"	chr18	+	36138889	36139200	36138889	36138953	36139129	36139200
8969	"ENSMUSG00000024352.13"	"Spata24"	chr18	-	35793496	35793922	35793496	35793627	35793844	35793922
8970	"ENSMUSG00000037058.17"	"Paip2"	chr18	+	35732636	35732814	35732636	35732671	35732765	35732814
8971	"ENSMUSG00000037236.17"	"Matr3"	chr18	+	35711957	35712417	35711957	35712070	35712318	35712417
8972	"ENSMUSG00000024889.6"	"Rce1"	chr19	-	4673528	4673924	4673528	4673591	4673853	4673924
8973	"ENSMUSG00000024889.6"	"Rce1"	chr19	-	4673528	4673924	4673528	4673604	4673853	4673924
8974	"ENSMUSG00000024889.6"	"Rce1"	chr19	-	4675209	4675631	4675209	4675323	4675460	4675631
8975	"ENSMUSG00000024360.9"	"Etf1"	chr18	-	35042797	35043255	35042797	35042988	35043168	35043255
8976	"ENSMUSG00000038555.8"	"Reep2"	chr18	+	34975506	34975991	34975506	34975579	34975909	34975991
8977	"ENSMUSG00000038555.8"	"Reep2"	chr18	+	34979003	34979372	34979003	34979145	34979241	34979372
8978	"ENSMUSG00000042834.16"	"Nrep"	chr18	-	33575868	33576289	33575868	33575946	33576136	33576289
8979	"ENSMUSG00000042834.16"	"Nrep"	chr18	-	33596430	33596792	33596430	33596472	33596607	33596792
8980	"ENSMUSG00000038299.17"	"Wdr36"	chr18	+	32998905	32999473	32998905	32998971	32999243	32999473
8981	"ENSMUSG00000024260.16"	"Sap130"	chr18	+	31799688	31800058	31799688	31799779	31799957	31800058
8982	"ENSMUSG00000039616.11"	"Mocos"	chr18	+	24828714	24829069	24828714	24828757	24828930	24829069
8983	"ENSMUSG00000000420.16"	"Galnt1"	chr18	+	24415158	24415928	24415158	24415293	24415581	24415928
8984	"ENSMUSG00000051469.15"	"Zfp24"	chr18	-	24153406	24153867	24153406	24153554	24153768	24153867
8985	"ENSMUSG00000024302.17"	"Dtna"	chr18	+	23668218	23668444	23668218	23668286	23668369	23668444
8986	"ENSMUSG00000033382.16"	"Trappc8"	chr18	-	20964407	20964735	20964407	20964529	20964666	20964735
8987	"ENSMUSG00000033382.16"	"Trappc8"	chr18	-	20964407	20964735	20964407	20964565	20964666	20964735
8988	"ENSMUSG00000091896.10"	"Ube2d2a"	chr18	+	35933004	35933268	35933004	35933082	35933146	35933268
8989	"ENSMUSG00000044252.19"	"Osbpl1a"	chr18	-	12888384	12889364	12888384	12889152	12889242	12889364
8990	"ENSMUSG00000044252.19"	"Osbpl1a"	chr18	-	12888384	12889364	12888384	12889152	12889250	12889364
8991	"ENSMUSG00000044252.19"	"Osbpl1a"	chr18	-	12888384	12889364	12888384	12889152	12889260	12889364
8992	"ENSMUSG00000024421.17"	"Lama3"	chr18	+	12664888	12665270	12664888	12665005	12665090	12665270
8993	"ENSMUSG00000024943.10"	"Smc5"	chr19	-	23192098	23192589	23192098	23192104	23192514	23192589
8994	"ENSMUSG00000024943.10"	"Smc5"	chr19	-	23192098	23192589	23192098	23192104	23192518	23192589
8995	"ENSMUSG00000024413.15"	"Npc1"	chr18	-	12328065	12328464	12328065	12328266	12328390	12328464
8996	"ENSMUSG00000024404.8"	"Riok3"	chr18	+	12268908	12269895	12268908	12269024	12269693	12269895
8997	"ENSMUSG00000024404.8"	"Riok3"	chr18	+	12270029	12270337	12270029	12270092	12270296	12270337
8998	"ENSMUSG00000002475.17"	"Abhd3"	chr18	-	10647725	10648036	10647725	10647891	10647969	10648036
8999	"ENSMUSG00000024287.9"	"Thoc1"	chr18	+	9959097	9959315	9959097	9959171	9959286	9959315
9000	"ENSMUSG00000024287.9"	"Thoc1"	chr18	+	9986288	9986431	9986288	9986355	9986420	9986431
9001	"ENSMUSG00000024287.9"	"Thoc1"	chr18	+	9986288	9986603	9986288	9986346	9986552	9986603
9002	"ENSMUSG00000067377.13"	"Tspan6"	chrX	-	132797466	132797946	132797466	132797506	132797872	132797946
9003	"ENSMUSG00000073639.7"	"Rab18"	chr18	+	6784569	6785013	6784569	6784688	6784938	6785013
9004	"ENSMUSG00000006740.15"	"Kif5b"	chr18	-	6210699	6211252	6210699	6210804	6211064	6211252
9005	"ENSMUSG00000006740.15"	"Kif5b"	chr18	-	6211064	6211252	6211064	6211095	6211191	6211252
9006	"ENSMUSG00000006740.15"	"Kif5b"	chr18	-	6225596	6225822	6225596	6225684	6225767	6225822
9007	"ENSMUSG00000024231.16"	"Cul2"	chr18	+	3423284	3423593	3423284	3423334	3423468	3423593
9008	"ENSMUSG00000024256.8"	"Adcyap1"	chr17	+	93509503	93509789	93509503	93509540	93509657	93509789
9009	"ENSMUSG00000048612.17"	"Myof"	chr19	-	37904840	37905353	37904840	37905011	37905228	37905353
9010	"ENSMUSG00000034709.9"	"Ppp1r21"	chr17	+	88850272	88850764	88850272	88850341	88850563	88850764
9011	"ENSMUSG00000062376.8"	"Borcs7"	chr19	+	46689213	46689437	46689213	46689234	46689389	46689437
9012	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88300246	88300733	88300246	88300355	88300574	88300733
9013	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88316021	88316338	88316021	88316159	88316243	88316338
9014	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88316243	88316522	88316243	88316350	88316437	88316522
9015	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88316437	88316765	88316437	88316549	88316631	88316765
9016	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88318369	88318804	88318369	88318494	88318720	88318804
9017	"ENSMUSG00000005371.16"	"Fbxo11"	chr17	-	88318369	88318804	88318369	88318496	88318720	88318804
9018	"ENSMUSG00000036438.15"	"Calm2"	chr17	-	87743031	87743362	87743031	87743123	87743218	87743362
9019	"ENSMUSG00000024143.16"	"Rhoq"	chr17	+	87271727	87272043	87271727	87271786	87271942	87272043
9020	"ENSMUSG00000024135.11"	"Srbd1"	chr17	-	86427341	86427682	86427341	86427477	86427581	86427682
9021	"ENSMUSG00000024135.11"	"Srbd1"	chr17	-	86427341	86427682	86427341	86427477	86427607	86427682
9022	"ENSMUSG00000031148.15"	"Gpkow"	chrX	+	7572570	7573000	7572570	7572690	7572930	7573000
9023	"ENSMUSG00000061130.14"	"Ppm1b"	chr17	+	85312936	85313287	85312936	85312994	85313242	85313287
9024	"ENSMUSG00000040852.7"	"Plekhh2"	chr17	+	84878469	84879504	84878469	84878564	84879098	84879504
9025	"ENSMUSG00000112121.4"	"C230072F16Rik"	chr17	+	81230595	81231015	81230595	81230778	81230894	81231015
9026	"ENSMUSG00000025159.9"	"Mms19"	chr19	-	41934171	41934642	41934171	41934254	41934360	41934642
9027	"ENSMUSG00000025159.9"	"Mms19"	chr19	-	41934171	41934642	41934171	41934254	41934583	41934642
9028	"ENSMUSG00000025159.9"	"Mms19"	chr19	-	41934171	41935542	41934171	41934642	41935355	41935542
9029	"ENSMUSG00000025159.9"	"Mms19"	chr19	-	41934171	41935542	41934171	41934254	41935376	41935542
9030	"ENSMUSG00000025159.9"	"Mms19"	chr19	-	41937893	41938276	41937893	41938031	41938207	41938276
9031	"ENSMUSG00000035051.16"	"Dhx57"	chr17	-	80557448	80557884	80557448	80557544	80557825	80557884
9032	"ENSMUSG00000002017.11"	"Fam98a"	chr17	-	75846025	75846502	75846025	75846109	75846395	75846502
9033	"ENSMUSG00000024073.17"	"Birc6"	chr17	+	74905977	74906369	74905977	74906139	74906231	74906369
9034	"ENSMUSG00000024073.17"	"Birc6"	chr17	+	74906864	74907133	74906864	74906962	74907084	74907133
9035	"ENSMUSG00000024073.17"	"Birc6"	chr17	+	74946774	74947616	74946774	74947337	74947437	74947616
9036	"ENSMUSG00000024064.15"	"Galnt14"	chr17	-	73842233	73842614	73842233	73842355	73842516	73842614
9037	"ENSMUSG00000079418.6"	"Atg4a"	chrX	+	139895988	139896328	139895988	139896189	139896311	139896328
9038	"ENSMUSG00000024059.11"	"Clip4"	chr17	+	72144688	72145048	72144688	72144753	72145036	72145048
9039	"ENSMUSG00000024044.20"	"Epb41l3"	chr17	+	69594606	69595097	69594606	69594723	69594917	69595097
9040	"ENSMUSG00000052105.18"	"Mtcl1"	chr17	-	66654960	66655516	66654960	66655146	66655237	66655516
9041	"ENSMUSG00000024099.16"	"Ndufv2"	chr17	-	66396226	66396483	66396226	66396343	66396425	66396483
9042	"ENSMUSG00000038048.9"	"Cntnap5c"	chr17	+	58671158	58671441	58671158	58671243	58671366	58671441
9043	"ENSMUSG00000019487.12"	"Trip10"	chr17	+	57561058	57561388	57561058	57561161	57561259	57561388
9044	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57543155	57543644	57543155	57543239	57543373	57543644
9045	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57543373	57543644	57543373	57543423	57543617	57543644
9046	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57543617	57544001	57543617	57543644	57543870	57544001
9047	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57543617	57544001	57543617	57543740	57543870	57544001
9048	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544205	57544497	57544205	57544323	57544398	57544497
9049	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544423	57544920	57544423	57544497	57544810	57544920
9050	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544423	57544920	57544423	57544497	57544832	57544920
9051	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544423	57544920	57544423	57544497	57544850	57544920
9052	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544810	57545163	57544810	57544920	57545029	57545163
9053	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544810	57545163	57544810	57544926	57545029	57545163
9054	"ENSMUSG00000005823.10"	"Gpr108"	chr17	-	57544810	57545163	57544810	57544959	57545029	57545163
9055	"ENSMUSG00000079414.7"	"Gm11110"	chr17	-	57409924	57410484	57409924	57409926	57410349	57410484
9056	"ENSMUSG00000046329.15"	"Slc25a23"	chr17	-	57360201	57360582	57360201	57360348	57360546	57360582
9057	"ENSMUSG00000046329.15"	"Slc25a23"	chr17	-	57360201	57360699	57360201	57360453	57360546	57360699
9058	"ENSMUSG00000046329.15"	"Slc25a23"	chr17	-	57363235	57365234	57363235	57363604	57365107	57365234
9059	"ENSMUSG00000046329.15"	"Slc25a23"	chr17	-	57363235	57365234	57363235	57363660	57365107	57365234
9060	"ENSMUSG00000002658.10"	"Gtf2f1"	chr17	-	57310720	57310932	57310720	57310811	57310914	57310932
9061	"ENSMUSG00000002658.10"	"Gtf2f1"	chr17	-	57310914	57311191	57310914	57311053	57311121	57311191
9062	"ENSMUSG00000002658.10"	"Gtf2f1"	chr17	-	57311121	57311569	57311121	57311195	57311308	57311569
9063	"ENSMUSG00000002658.10"	"Gtf2f1"	chr17	-	57311308	57311569	57311308	57311428	57311510	57311569
9064	"ENSMUSG00000024212.11"	"Mllt1"	chr17	-	57199610	57201590	57199610	57199792	57201436	57201590
9065	"ENSMUSG00000007603.10"	"Dus3l"	chr17	+	57074636	57074935	57074636	57074674	57074782	57074935
9066	"ENSMUSG00000007603.10"	"Dus3l"	chr17	+	57075033	57075902	57075033	57075150	57075472	57075902
9067	"ENSMUSG00000007603.10"	"Dus3l"	chr17	+	57075347	57075902	57075347	57075413	57075479	57075902
9068	"ENSMUSG00000007603.10"	"Dus3l"	chr17	+	57075472	57075902	57075472	57075628	57075805	57075902
9069	"ENSMUSG00000007603.10"	"Dus3l"	chr17	+	57076029	57076438	57076029	57076125	57076249	57076438
9070	"ENSMUSG00000049760.7"	"Micos13"	chr17	-	56915637	56915968	56915637	56915692	56915845	56915968
9071	"ENSMUSG00000049760.7"	"Micos13"	chr17	-	56915637	56915968	56915637	56915715	56915845	56915968
9072	"ENSMUSG00000049760.7"	"Micos13"	chr17	-	56915637	56915968	56915637	56915692	56915862	56915968
9073	"ENSMUSG00000049760.7"	"Micos13"	chr17	-	56915862	56916198	56915862	56916023	56916156	56916198
9074	"ENSMUSG00000042625.17"	"Safb2"	chr17	-	56870361	56870618	56870361	56870431	56870511	56870618
9075	"ENSMUSG00000042625.17"	"Safb2"	chr17	-	56878204	56878438	56878204	56878319	56878399	56878438
9076	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56720728	56721096	56720728	56720864	56720950	56721096
9077	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56721708	56722011	56721708	56721793	56721884	56722011
9078	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56721708	56722011	56721708	56721808	56721884	56722011
9079	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56728832	56729261	56728832	56728844	56729128	56729261
9080	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56730182	56730585	56730182	56730398	56730493	56730585
9081	"ENSMUSG00000013236.18"	"Ptprs"	chr17	-	56752847	56754470	56752847	56753032	56754359	56754470
9082	"ENSMUSG00000001227.13"	"Sema6b"	chr17	-	56433225	56433632	56433225	56433366	56433449	56433632
9083	"ENSMUSG00000001227.13"	"Sema6b"	chr17	-	56438114	56438585	56438114	56438214	56438522	56438585
9084	"ENSMUSG00000001227.13"	"Sema6b"	chr17	-	56438521	56438803	56438521	56438585	56438742	56438803
9085	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56403820	56404169	56403820	56404016	56404087	56404169
9086	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56403857	56404526	56403857	56404169	56404234	56404526
9087	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56405483	56405741	56405483	56405557	56405682	56405741
9088	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56405483	56405741	56405483	56405557	56405694	56405741
9089	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56405694	56406075	56405694	56405753	56405973	56406075
9090	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56405973	56406387	56405973	56406075	56406156	56406387
9091	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56405973	56406387	56405973	56406075	56406287	56406387
9092	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56406561	56406985	56406561	56406572	56406858	56406985
9093	"ENSMUSG00000002833.12"	"Hdgfl2"	chr17	+	56406561	56406985	56406561	56406763	56406858	56406985
9094	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56375959	56376309	56375959	56376108	56376183	56376309
9095	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56375969	56376434	56375969	56376314	56376393	56376434
9096	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56376183	56376605	56376183	56376314	56376416	56376605
9097	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56376416	56376775	56376416	56376613	56376690	56376775
9098	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56376690	56377985	56376690	56376775	56377612	56377985
9099	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56377117	56377727	56377117	56377559	56377651	56377727
9100	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56376690	56377985	56376690	56376775	56377660	56377985
9101	"ENSMUSG00000019578.12"	"Ubxn6"	chr17	-	56377612	56377985	56377612	56377727	56377887	56377985
9102	"ENSMUSG00000038781.8"	"Stap2"	chr17	-	56304459	56304890	56304459	56304534	56304604	56304890
9103	"ENSMUSG00000038781.8"	"Stap2"	chr17	-	56304459	56304890	56304459	56304534	56304777	56304890
9104	"ENSMUSG00000038781.8"	"Stap2"	chr17	-	56304494	56304890	56304494	56304697	56304777	56304890
9105	"ENSMUSG00000038781.8"	"Stap2"	chr17	-	56306742	56307015	56306742	56306831	56306912	56307015
9106	"ENSMUSG00000038781.8"	"Stap2"	chr17	-	56307479	56308001	56307479	56307614	56307926	56308001
9107	"ENSMUSG00000003198.11"	"Zfp959"	chr17	+	56199467	56199860	56199467	56199632	56199757	56199860
9108	"ENSMUSG00000000708.15"	"Kat2b"	chr17	+	53972433	53972924	53972433	53972470	53972680	53972924
9109	"ENSMUSG00000000708.15"	"Kat2b"	chr17	+	53972433	53972924	53972433	53972470	53972685	53972924
9110	"ENSMUSG00000000708.15"	"Kat2b"	chr17	+	53972680	53972924	53972680	53972744	53972850	53972924
9111	"ENSMUSG00000040260.9"	"Daam2"	chr17	-	49787481	49787810	49787481	49787642	49787751	49787810
9112	"ENSMUSG00000023991.17"	"Foxp4"	chr17	-	48186279	48186639	48186279	48186356	48186444	48186639
9113	"ENSMUSG00000033475.16"	"Tomm6"	chr17	-	47997664	47998213	47997664	47997909	47998112	47998213
9114	"ENSMUSG00000023988.9"	"Bysl"	chr17	-	47913316	47913655	47913316	47913419	47913562	47913655
9115	"ENSMUSG00000034729.17"	"Mrps10"	chr17	+	47683500	47686034	47683500	47683636	47685897	47686034
9116	"ENSMUSG00000023977.16"	"Ubr2"	chr17	-	47255971	47256295	47255971	47256027	47256228	47256295
9117	"ENSMUSG00000023977.16"	"Ubr2"	chr17	-	47277957	47278234	47277957	47278021	47278115	47278234
9118	"ENSMUSG00000023977.16"	"Ubr2"	chr17	-	47286665	47287040	47286665	47286765	47286852	47287040
9119	"ENSMUSG00000023977.16"	"Ubr2"	chr17	-	47291245	47292368	47291245	47291343	47292279	47292368
9120	"ENSMUSG00000023973.14"	"Cnpy3"	chr17	-	47054111	47054368	47054111	47054208	47054310	47054368
9121	"ENSMUSG00000002763.17"	"Pex6"	chr17	+	47025056	47025470	47025056	47025139	47025386	47025470
9122	"ENSMUSG00000002763.17"	"Pex6"	chr17	+	47034599	47034953	47034599	47034661	47034907	47034953
9123	"ENSMUSG00000002768.9"	"Mea1"	chr17	+	46992613	46993037	46992613	46992823	46992934	46993037
9124	"ENSMUSG00000002767.14"	"Mrpl2"	chr17	+	46959397	46959694	46959397	46959513	46959584	46959694
9125	"ENSMUSG00000002767.14"	"Mrpl2"	chr17	+	46959397	46959694	46959397	46959513	46959595	46959694
9126	"ENSMUSG00000023972.11"	"Ptk7"	chr17	-	46878850	46879955	46878850	46879002	46879903	46879955
9127	"ENSMUSG00000023972.11"	"Ptk7"	chr17	-	46887193	46887568	46887193	46887317	46887417	46887568
9128	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46812924	46813421	46812924	46813173	46813310	46813421
9129	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46813376	46813613	46813376	46813421	46813538	46813613
9130	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46813376	46813712	46813376	46813421	46813613	46813712
9131	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46814397	46814777	46814397	46814561	46814681	46814777
9132	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46830670	46831006	46830670	46830857	46830937	46831006
9133	"ENSMUSG00000040327.17"	"Cul9"	chr17	-	46831407	46831880	46831407	46831568	46831698	46831880
9134	"ENSMUSG00000015597.18"	"Zfp318"	chr17	+	46719944	46720287	46719944	46720145	46720224	46720287
9135	"ENSMUSG00000047428.15"	"Dlk2"	chr17	+	46612377	46612714	46612377	46612471	46612569	46612714
9136	"ENSMUSG00000071073.6"	"Lrrc73"	chr17	+	46566104	46566449	46566104	46566265	46566390	46566449
9137	"ENSMUSG00000071073.6"	"Lrrc73"	chr17	+	46566390	46566707	46566390	46566449	46566584	46566707
9138	"ENSMUSG00000071074.10"	"Yipf3"	chr17	+	46559766	46560210	46559766	46559964	46560104	46560210
9139	"ENSMUSG00000071074.10"	"Yipf3"	chr17	+	46561495	46561919	46561495	46561588	46561836	46561919
9140	"ENSMUSG00000071074.10"	"Yipf3"	chr17	+	46561719	46562126	46561719	46561851	46562039	46562126
9141	"ENSMUSG00000071074.10"	"Yipf3"	chr17	+	46562039	46562413	46562039	46562153	46562258	46562413
9142	"ENSMUSG00000067148.16"	"Polr1c"	chr17	-	46555442	46555877	46555442	46555601	46555724	46555877
9143	"ENSMUSG00000023952.14"	"Gtpbp2"	chr17	+	46475119	46475759	46475119	46475198	46475650	46475759
9144	"ENSMUSG00000023952.14"	"Gtpbp2"	chr17	+	46476703	46477372	46476703	46477010	46477236	46477372
9145	"ENSMUSG00000023952.14"	"Gtpbp2"	chr17	+	46476703	46477372	46476703	46476923	46477263	46477372
9146	"ENSMUSG00000023952.14"	"Gtpbp2"	chr17	+	46477236	46477574	46477236	46477372	46477517	46477574
9147	"ENSMUSG00000023952.14"	"Gtpbp2"	chr17	+	46478651	46479320	46478651	46478816	46479077	46479320
9148	"ENSMUSG00000023966.9"	"Rsph9"	chr17	-	46445429	46446045	46445429	46445574	46445898	46446045
9149	"ENSMUSG00000023951.19"	"Vegfa"	chr17	-	46329783	46330269	46329783	46329805	46330121	46330269
9150	"ENSMUSG00000036026.16"	"Tmem63b"	chr17	-	45972148	45972486	45972148	45972229	45972379	45972486
9151	"ENSMUSG00000036026.16"	"Tmem63b"	chr17	-	45972379	45972770	45972379	45972495	45972682	45972770
9152	"ENSMUSG00000036026.16"	"Tmem63b"	chr17	-	45989888	45990209	45989888	45989927	45990162	45990209
9153	"ENSMUSG00000036026.16"	"Tmem63b"	chr17	-	45990162	45990637	45990162	45990242	45990457	45990637
9154	"ENSMUSG00000023942.16"	"Slc29a1"	chr17	-	45900132	45900432	45900132	45900231	45900339	45900432
9155	"ENSMUSG00000023942.16"	"Slc29a1"	chr17	-	45900339	45900746	45900339	45900432	45900606	45900746
9156	"ENSMUSG00000023942.16"	"Slc29a1"	chr17	-	45903104	45903415	45903104	45903183	45903387	45903415
9157	"ENSMUSG00000023944.15"	"Hsp90ab1"	chr17	-	45880165	45880615	45880165	45880313	45880395	45880615
9158	"ENSMUSG00000023944.15"	"Hsp90ab1"	chr17	-	45881370	45881725	45881370	45881483	45881591	45881725
9159	"ENSMUSG00000023944.15"	"Hsp90ab1"	chr17	-	45881639	45882103	45881639	45881725	45881943	45882103
9160	"ENSMUSG00000023944.15"	"Hsp90ab1"	chr17	-	45882338	45882837	45882338	45882452	45882690	45882837
9161	"ENSMUSG00000023944.15"	"Hsp90ab1"	chr17	-	45882338	45882837	45882338	45882533	45882690	45882837
