ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
15241	"ENSG00000254901.8"	"BORCS8"	chr19	-	19182293	19182683	19182293	19182405	19182572	19182683
15242	"ENSG00000254901.8"	"BORCS8"	chr19	-	19182293	19182683	19182293	19182410	19182572	19182683
15243	"ENSG00000064545.15"	"TMEM161A"	chr19	-	19121519	19121819	19121519	19121668	19121758	19121819
15244	"ENSG00000064545.15"	"TMEM161A"	chr19	-	19134476	19134916	19134476	19134600	19134783	19134916
15245	"ENSG00000064607.17"	"SUGP2"	chr19	-	18994365	18994758	18994365	18994486	18994658	18994758
15246	"ENSG00000064607.17"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994758	18995143	18995280
15247	"ENSG00000064607.17"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995151	18995280
15248	"ENSG00000105671.12"	"DDX49"	chr19	+	18921662	18921979	18921662	18921748	18921815	18921979
15249	"ENSG00000105671.12"	"DDX49"	chr19	+	18923989	18924308	18923989	18924085	18924232	18924308
15250	"ENSG00000105671.12"	"DDX49"	chr19	+	18924232	18924698	18924232	18924308	18924622	18924698
15251	"ENSG00000105671.12"	"DDX49"	chr19	+	18924652	18924979	18924652	18924698	18924881	18924979
15252	"ENSG00000105669.14"	"COPE"	chr19	-	18899513	18900009	18899513	18899709	18899872	18900009
15253	"ENSG00000105669.14"	"COPE"	chr19	-	18899513	18900009	18899513	18899726	18899872	18900009
15254	"ENSG00000005007.14"	"UPF1"	chr19	+	18852986	18853361	18852986	18853104	18853203	18853361
15255	"ENSG00000005007.14"	"UPF1"	chr19	+	18852986	18853361	18852986	18853071	18853251	18853361
15256	"ENSG00000005007.14"	"UPF1"	chr19	+	18852986	18853361	18852986	18853104	18853251	18853361
15257	"ENSG00000005007.14"	"UPF1"	chr19	+	18854576	18855038	18854576	18854709	18854878	18855038
15258	"ENSG00000005007.14"	"UPF1"	chr19	+	18855897	18856300	18855897	18856089	18856185	18856300
15259	"ENSG00000105664.11"	"COMP"	chr19	-	18785501	18785851	18785501	18785546	18785672	18785851
15260	"ENSG00000105662.16"	"CRTC1"	chr19	+	18771278	18771546	18771278	18771325	18771441	18771546
15261	"ENSG00000105696.9"	"TMEM59L"	chr19	+	18618163	18618454	18618163	18618222	18618374	18618454
15262	"ENSG00000006015.18"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589304	18589683
15263	"ENSG00000006015.18"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589380	18589683
15264	"ENSG00000006015.18"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589381	18589683
15265	"ENSG00000006015.18"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589388	18589683
15266	"ENSG00000006015.18"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589460	18589683
15267	"ENSG00000221983.8"	"UBA52"	chr19	+	18574869	18575141	18574869	18574972	18575057	18575141
15268	"ENSG00000221983.8"	"UBA52"	chr19	+	18574869	18575141	18574869	18574972	18575099	18575141
15269	"ENSG00000105701.16"	"FKBP8"	chr19	-	18539374	18539720	18539374	18539459	18539550	18539720
15270	"ENSG00000105701.16"	"FKBP8"	chr19	-	18541678	18542498	18541678	18541995	18542368	18542498
15271	"ENSG00000105655.19"	"ISYNA1"	chr19	-	18435807	18436247	18435807	18435921	18436031	18436247
15272	"ENSG00000105655.19"	"ISYNA1"	chr19	-	18436329	18436728	18436329	18436479	18436683	18436728
15273	"ENSG00000105650.23"	"PDE4C"	chr19	-	18218939	18219392	18218939	18219038	18219233	18219392
15274	"ENSG00000105650.23"	"PDE4C"	chr19	-	18219233	18219656	18219233	18219397	18219535	18219656
15275	"ENSG00000105650.23"	"PDE4C"	chr19	-	18220225	18220669	18220225	18220319	18220402	18220669
15276	"ENSG00000105650.23"	"PDE4C"	chr19	-	18220402	18220923	18220402	18220669	18220873	18220923
15277	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18162045	18162484	18162045	18162051	18162201	18162484
15278	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18162045	18162484	18162045	18162051	18162407	18162484
15279	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18162201	18162484	18162201	18162310	18162407	18162484
15280	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18162971	18163388	18162971	18163147	18163262	18163388
15281	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18168474	18168782	18168474	18168546	18168725	18168782
15282	"ENSG00000105647.20"	"PIK3R2"	chr19	+	18168474	18168782	18168474	18168546	18168729	18168782
15283	"ENSG00000268173.3"	"ENSG00000268173"	chr19	+	18177755	18178117	18177755	18177764	18177848	18178117
15284	"ENSG00000105643.11"	"ARRDC2"	chr19	+	18008710	18009140	18008710	18008777	18008970	18009140
15285	"ENSG00000130475.16"	"FCHO1"	chr19	+	17772456	17772714	17772456	17772555	17772644	17772714
15286	"ENSG00000130475.16"	"FCHO1"	chr19	+	17775986	17776271	17775986	17776161	17776246	17776271
15287	"ENSG00000130477.16"	"UNC13A"	chr19	-	17639435	17639904	17639435	17639525	17639839	17639904
15288	"ENSG00000130477.16"	"UNC13A"	chr19	-	17645673	17646043	17645673	17645843	17645969	17646043
15289	"ENSG00000130477.16"	"UNC13A"	chr19	-	17645684	17646111	17645684	17645812	17645969	17646111
15290	"ENSG00000130477.16"	"UNC13A"	chr19	-	17649338	17649582	17649338	17649344	17649508	17649582
15291	"ENSG00000130477.16"	"UNC13A"	chr19	-	17663531	17663751	17663531	17663567	17663698	17663751
15292	"ENSG00000130309.12"	"COLGALT1"	chr19	+	17579950	17580905	17579950	17580240	17580698	17580905
15293	"ENSG00000130309.12"	"COLGALT1"	chr19	+	17580421	17580905	17580421	17580619	17580698	17580905
15294	"ENSG00000141971.14"	"MVB12A"	chr19	+	17420537	17421046	17420537	17420634	17420941	17421046
15295	"ENSG00000141971.14"	"MVB12A"	chr19	+	17423433	17423799	17423433	17423617	17423692	17423799
15296	"ENSG00000141971.14"	"MVB12A"	chr19	+	17424579	17424989	17424579	17424677	17424930	17424989
15297	"ENSG00000130299.17"	"GTPBP3"	chr19	+	17338348	17338571	17338348	17338451	17338538	17338571
15298	"ENSG00000130299.17"	"GTPBP3"	chr19	+	17338542	17339015	17338542	17338741	17338953	17339015
15299	"ENSG00000130299.17"	"GTPBP3"	chr19	+	17338953	17339133	17338953	17339026	17339078	17339133
15300	"ENSG00000130299.17"	"GTPBP3"	chr19	+	17339078	17339479	17339078	17339266	17339433	17339479
15301	"ENSG00000074855.11"	"ANO8"	chr19	-	17327234	17327566	17327234	17327345	17327437	17327566
15302	"ENSG00000074855.11"	"ANO8"	chr19	-	17327234	17327566	17327234	17327345	17327449	17327566
15303	"ENSG00000074855.11"	"ANO8"	chr19	-	17327234	17327566	17327234	17327345	17327452	17327566
15304	"ENSG00000074855.11"	"ANO8"	chr19	-	17327449	17327880	17327449	17327566	17327688	17327880
15305	"ENSG00000074855.11"	"ANO8"	chr19	-	17327449	17327880	17327449	17327569	17327688	17327880
15306	"ENSG00000074855.11"	"ANO8"	chr19	-	17328161	17329541	17328161	17328983	17329409	17329541
15307	"ENSG00000074855.11"	"ANO8"	chr19	-	17329409	17329831	17329409	17329541	17329756	17329831
15308	"ENSG00000074855.11"	"ANO8"	chr19	-	17330827	17331098	17330827	17330989	17331087	17331098
15309	"ENSG00000074855.11"	"ANO8"	chr19	-	17333100	17333583	17333100	17333239	17333421	17333583
15310	"ENSG00000074855.11"	"ANO8"	chr19	-	17333287	17333800	17333287	17333583	17333689	17333800
15311	"ENSG00000130311.11"	"DDA1"	chr19	+	17313769	17314103	17313769	17313894	17314022	17314103
15312	"ENSG00000130311.11"	"DDA1"	chr19	+	17314026	17314389	17314026	17314103	17314337	17314389
15313	"ENSG00000269307.1"	"ENSG00000269307"	chr19	+	17267417	17267860	17267417	17267527	17267830	17267860
15314	"ENSG00000269307.1"	"ENSG00000269307"	chr19	+	17268639	17269091	17268639	17268664	17268793	17269091
15315	"ENSG00000269307.1"	"ENSG00000269307"	chr19	+	17276494	17276723	17276494	17276624	17276705	17276723
15316	"ENSG00000269307.1"	"ENSG00000269307"	chr19	+	17276501	17276909	17276501	17276624	17276822	17276909
15317	"ENSG00000269307.1"	"ENSG00000269307"	chr19	+	17276501	17276909	17276501	17276723	17276822	17276909
15318	"ENSG00000105393.16"	"BABAM1"	chr19	+	17268639	17269091	17268639	17268664	17268755	17269091
15319	"ENSG00000105393.16"	"BABAM1"	chr19	+	17276494	17276928	17276494	17276624	17276794	17276928
15320	"ENSG00000105393.16"	"BABAM1"	chr19	+	17276494	17276928	17276494	17276624	17276834	17276928
15321	"ENSG00000105393.16"	"BABAM1"	chr19	+	17276853	17277344	17276853	17276909	17277246	17277344
15322	"ENSG00000053501.15"	"USE1"	chr19	+	17215991	17216316	17215991	17216070	17216142	17216316
15323	"ENSG00000053501.15"	"USE1"	chr19	+	17215828	17216316	17215828	17216070	17216168	17216316
15324	"ENSG00000099331.14"	"MYO9B"	chr19	+	17154005	17154415	17154005	17154066	17154314	17154415
15325	"ENSG00000099331.14"	"MYO9B"	chr19	+	17202841	17203258	17202841	17202948	17203146	17203258
15326	"ENSG00000099331.14"	"MYO9B"	chr19	+	17206006	17206359	17206006	17206152	17206247	17206359
15327	"ENSG00000131351.15"	"HAUS8"	chr19	-	17073273	17075200	17073273	17073335	17075089	17075200
15328	"ENSG00000072954.7"	"TMEM38A"	chr19	+	16679986	16680484	16679986	16680140	16680396	16680484
15329	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659157	16659440	16659157	16659255	16659394	16659440
15330	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659389	16659814	16659389	16659447	16659645	16659814
15331	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659954	16660114	16659954	16660000	16660084	16660114
15332	"ENSG00000214046.9"	"SMIM7"	chr19	-	16659954	16660442	16659954	16660023	16660084	16660442
15333	"ENSG00000085872.15"	"CHERP"	chr19	-	16520148	16520495	16520148	16520265	16520363	16520495
15334	"ENSG00000085872.15"	"CHERP"	chr19	-	16520120	16520507	16520120	16520262	16520363	16520507
15335	"ENSG00000085872.15"	"CHERP"	chr19	-	16520148	16520495	16520148	16520265	16520405	16520495
15336	"ENSG00000085872.15"	"CHERP"	chr19	-	16520148	16520495	16520148	16520265	16520411	16520495
15337	"ENSG00000085872.15"	"CHERP"	chr19	-	16520405	16520873	16520405	16520507	16520825	16520873
15338	"ENSG00000085872.15"	"CHERP"	chr19	-	16530584	16530894	16530584	16530674	16530768	16530894
15339	"ENSG00000072958.9"	"AP1M1"	chr19	+	16197853	16198147	16197853	16197973	16198010	16198147
15340	"ENSG00000072958.9"	"AP1M1"	chr19	+	16198156	16198587	16198156	16198308	16198539	16198587
15341	"ENSG00000141867.19"	"BRD4"	chr19	-	15256207	15256577	15256207	15256263	15256503	15256577
15342	"ENSG00000074181.9"	"NOTCH3"	chr19	-	15184905	15185288	15184905	15185019	15185256	15185288
15343	"ENSG00000074181.9"	"NOTCH3"	chr19	-	15186653	15186988	15186653	15186788	15186877	15186988
15344	"ENSG00000074181.9"	"NOTCH3"	chr19	-	15187880	15188339	15187880	15187994	15188234	15188339
15345	"ENSG00000074181.9"	"NOTCH3"	chr19	-	15189146	15189428	15189146	15189174	15189272	15189428
15346	"ENSG00000160961.12"	"ZNF333"	chr19	+	14714737	14715470	14714737	14714827	14715381	14715470
15347	"ENSG00000160961.12"	"ZNF333"	chr19	+	14716993	14717733	14716993	14717108	14717656	14717733
15348	"ENSG00000099797.15"	"TECR"	chr19	+	14563981	14564287	14563981	14564097	14564218	14564287
15349	"ENSG00000099797.15"	"TECR"	chr19	+	14564960	14565127	14564960	14564992	14565043	14565127
15350	"ENSG00000099797.15"	"TECR"	chr19	+	14564785	14565123	14564785	14564858	14565074	14565123
15351	"ENSG00000099797.15"	"TECR"	chr19	+	14565043	14565290	14565043	14565127	14565201	14565290
15352	"ENSG00000099797.15"	"TECR"	chr19	+	14565617	14565961	14565617	14565663	14565775	14565961
15353	"ENSG00000123143.13"	"PKN1"	chr19	+	14450087	14450463	14450087	14450214	14450317	14450463
15354	"ENSG00000123143.13"	"PKN1"	chr19	+	14469340	14469988	14469340	14469517	14469711	14469988
15355	"ENSG00000123143.13"	"PKN1"	chr19	+	14469711	14469988	14469711	14469814	14469911	14469988
15356	"ENSG00000123143.13"	"PKN1"	chr19	+	14469711	14470208	14469711	14469988	14470162	14470208
15357	"ENSG00000123136.15"	"DDX39A"	chr19	-	14409535	14409984	14409535	14409645	14409741	14409984
15358	"ENSG00000123136.15"	"DDX39A"	chr19	-	14409741	14410334	14409741	14409984	14410215	14410334
15359	"ENSG00000123136.15"	"DDX39A"	chr19	-	14411061	14411598	14411061	14411139	14411505	14411598
15360	"ENSG00000123136.15"	"DDX39A"	chr19	-	14412609	14413092	14412609	14412678	14412917	14413092
15361	"ENSG00000123136.15"	"DDX39A"	chr19	-	14412740	14413224	14412740	14412814	14413012	14413224
15362	"ENSG00000072062.16"	"PRKACA"	chr19	-	14097360	14097812	14097360	14097483	14097578	14097812
15363	"ENSG00000072062.16"	"PRKACA"	chr19	-	14097360	14097812	14097360	14097483	14097763	14097812
15364	"ENSG00000072062.16"	"PRKACA"	chr19	-	14097578	14097812	14097578	14097674	14097763	14097812
15365	"ENSG00000141858.12"	"SAMD1"	chr19	-	14088428	14088684	14088428	14088575	14088670	14088684
15366	"ENSG00000141858.12"	"SAMD1"	chr19	-	14088428	14088684	14088428	14088575	14088674	14088684
15367	"ENSG00000141858.12"	"SAMD1"	chr19	-	14088674	14088976	14088674	14088782	14088879	14088976
15368	"ENSG00000141858.12"	"SAMD1"	chr19	-	14088674	14088976	14088674	14088788	14088879	14088976
15369	"ENSG00000187867.10"	"PALM3"	chr19	-	14056428	14056802	14056428	14056513	14056661	14056802
15370	"ENSG00000132017.11"	"DCAF15"	chr19	+	13954202	13954661	13954202	13954437	13954525	13954661
15371	"ENSG00000132017.11"	"DCAF15"	chr19	+	13959729	13960069	13959729	13959895	13959983	13960069
15372	"ENSG00000132017.11"	"DCAF15"	chr19	+	13960286	13960580	13960286	13960391	13960470	13960580
15373	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13918750	13919042	13918750	13918817	13918911	13919042
15374	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13918750	13919202	13918750	13919042	13919129	13919202
15375	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13920559	13920922	13920559	13920668	13920749	13920922
15376	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13920749	13923179	13920749	13920922	13923164	13923179
15377	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13923164	13923606	13923164	13923455	13923547	13923606
15378	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13923317	13923753	13923317	13923606	13923694	13923753
15379	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13926820	13927296	13926820	13926872	13926977	13927296
15380	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13927892	13928188	13927892	13928030	13928120	13928188
15381	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13927892	13928188	13927892	13927931	13928123	13928188
15382	"ENSG00000132024.18"	"CC2D1A"	chr19	+	13927892	13928188	13927892	13927990	13928126	13928188
15383	"ENSG00000037757.14"	"MRI1"	chr19	+	13768358	13768680	13768358	13768447	13768582	13768680
15384	"ENSG00000037757.14"	"MRI1"	chr19	+	13768358	13768680	13768358	13768447	13768634	13768680
15385	"ENSG00000037757.14"	"MRI1"	chr19	+	13768358	13768680	13768358	13768447	13768673	13768680
15386	"ENSG00000037757.14"	"MRI1"	chr19	+	13768560	13768876	13768560	13768737	13768823	13768876
15387	"ENSG00000104907.13"	"TRMT1"	chr19	-	13104938	13105428	13104938	13105081	13105266	13105428
15388	"ENSG00000104907.13"	"TRMT1"	chr19	-	13105266	13105606	13105266	13105428	13105486	13105606
15389	"ENSG00000104907.13"	"TRMT1"	chr19	-	13107432	13107859	13107432	13107650	13107750	13107859
15390	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112560	13112817	13112560	13112617	13112704	13112817
15391	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112560	13113011	13112560	13112793	13112895	13113011
15392	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112560	13113011	13112560	13112817	13112895	13113011
15393	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112560	13113011	13112560	13112817	13112908	13113011
15394	"ENSG00000104907.13"	"TRMT1"	chr19	-	13115996	13116159	13115996	13116052	13116135	13116159
15395	"ENSG00000179262.10"	"RAD23A"	chr19	+	12947847	12948192	12947847	12948009	12948176	12948192
15396	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948176	12948513	12948176	12948358	12948496	12948513
15397	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948176	12948513	12948176	12948358	12948498	12948513
15398	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948270	12948552	12948270	12948358	12948513	12948552
15399	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948498	12948813	12948498	12948552	12948685	12948813
15400	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948818	12949080	12949159
15401	"ENSG00000179262.10"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948961	12949080	12949159
15402	"ENSG00000179262.10"	"RAD23A"	chr19	+	12949080	12949333	12949080	12949159	12949274	12949333
15403	"ENSG00000179262.10"	"RAD23A"	chr19	+	12949019	12949408	12949019	12949191	12949274	12949408
15404	"ENSG00000179262.10"	"RAD23A"	chr19	+	12949019	12949282	12949019	12949159	12949277	12949282
15405	"ENSG00000179262.10"	"RAD23A"	chr19	+	12949122	12949576	12949122	12949408	12949498	12949576
15406	"ENSG00000179262.10"	"RAD23A"	chr19	+	12952696	12952990	12952696	12952853	12952935	12952990
15407	"ENSG00000105607.14"	"GCDH"	chr19	+	12899467	12899969	12899467	12899537	12899699	12899969
15408	"ENSG00000105613.10"	"MAST1"	chr19	+	12847307	12847687	12847307	12847450	12847611	12847687
15409	"ENSG00000105613.10"	"MAST1"	chr19	+	12858361	12858843	12858361	12858441	12858530	12858843
15410	"ENSG00000105613.10"	"MAST1"	chr19	+	12865045	12865468	12865045	12865178	12865260	12865468
15411	"ENSG00000105613.10"	"MAST1"	chr19	+	12865045	12865468	12865045	12865178	12865304	12865468
15412	"ENSG00000105613.10"	"MAST1"	chr19	+	12865025	12865481	12865025	12865178	12865315	12865481
15413	"ENSG00000105613.10"	"MAST1"	chr19	+	12865716	12866119	12865716	12865818	12865952	12866119
15414	"ENSG00000105613.10"	"MAST1"	chr19	+	12865716	12866119	12865716	12865818	12865979	12866119
15415	"ENSG00000105613.10"	"MAST1"	chr19	+	12873289	12873640	12873289	12873511	12873608	12873640
15416	"ENSG00000167815.12"	"PRDX2"	chr19	-	12799858	12800298	12799858	12799989	12800176	12800298
15417	"ENSG00000167815.12"	"PRDX2"	chr19	-	12799858	12801069	12799858	12800298	12800915	12801069
15418	"ENSG00000167815.12"	"PRDX2"	chr19	-	12800915	12801263	12800915	12801069	12801158	12801263
15419	"ENSG00000095059.17"	"DHPS"	chr19	-	12675716	12676097	12675716	12675933	12676016	12676097
15420	"ENSG00000095059.17"	"DHPS"	chr19	-	12675720	12676097	12675720	12675949	12676016	12676097
15421	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676918	12676016	12676078	12676491	12676918
15422	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676918	12676016	12676142	12676491	12676918
15423	"ENSG00000095059.17"	"DHPS"	chr19	-	12677097	12677396	12677097	12677211	12677290	12677396
15424	"ENSG00000095059.17"	"DHPS"	chr19	-	12679461	12679921	12679461	12679543	12679643	12679921
15425	"ENSG00000095059.17"	"DHPS"	chr19	-	12679643	12679914	12679643	12679719	12679800	12679914
15426	"ENSG00000105583.11"	"WDR83OS"	chr19	-	12668940	12669401	12668940	12669233	12669353	12669401
15427	"ENSG00000285589.1"	"ENSG00000285589"	chr19	-	12675508	12675933	12675508	12675644	12675817	12675933
15428	"ENSG00000123154.12"	"WDR83"	chr19	+	12670565	12670821	12670565	12670611	12670694	12670821
15429	"ENSG00000123154.12"	"WDR83"	chr19	+	12670565	12670766	12670565	12670611	12670710	12670766
15430	"ENSG00000123154.12"	"WDR83"	chr19	+	12672762	12673116	12672762	12672914	12673007	12673116
15431	"ENSG00000123154.12"	"WDR83"	chr19	+	12672762	12673211	12672762	12673116	12673201	12673211
15432	"ENSG00000249709.8"	"ZNF564"	chr19	-	12528303	12528712	12528303	12528364	12528569	12528712
15433	"ENSG00000249709.8"	"ZNF564"	chr19	-	12528303	12528712	12528303	12528364	12528573	12528712
15434	"ENSG00000197054.12"	"ZNF763"	chr19	+	11977009	11977431	11977009	11977164	11977370	11977431
15435	"ENSG00000198429.10"	"ZNF69"	chr19	+	11903563	11903965	11903563	11903699	11903904	11903965
15436	"ENSG00000171291.9"	"ZNF439"	chr19	+	11866246	11866597	11866246	11866331	11866536	11866597
15437	"ENSG00000130165.11"	"ELOF1"	chr19	-	11553627	11554081	11553627	11553818	11554010	11554081
15438	"ENSG00000130165.11"	"ELOF1"	chr19	-	11553627	11554081	11553627	11553918	11554010	11554081
15439	"ENSG00000130165.11"	"ELOF1"	chr19	-	11554010	11554426	11554010	11554081	11554231	11554426
15440	"ENSG00000130165.11"	"ELOF1"	chr19	-	11554819	11555229	11554819	11554946	11555173	11555229
15441	"ENSG00000130165.11"	"ELOF1"	chr19	-	11555173	11555575	11555173	11555253	11555344	11555575
15442	"ENSG00000130165.11"	"ELOF1"	chr19	-	11555173	11555575	11555173	11555253	11555521	11555575
15443	"ENSG00000161914.10"	"ZNF653"	chr19	-	11486768	11487153	11486768	11486880	11486986	11487153
15444	"ENSG00000161914.10"	"ZNF653"	chr19	-	11486986	11487903	11486986	11487153	11487291	11487903
15445	"ENSG00000161914.10"	"ZNF653"	chr19	-	11486986	11487903	11486986	11487158	11487508	11487903
15446	"ENSG00000183401.12"	"CCDC159"	chr19	+	11346571	11346960	11346571	11346627	11346830	11346960
15447	"ENSG00000183401.12"	"CCDC159"	chr19	+	11346580	11346960	11346580	11346634	11346830	11346960
15448	"ENSG00000183401.12"	"CCDC159"	chr19	+	11349656	11350026	11349656	11349687	11349937	11350026
15449	"ENSG00000183401.12"	"CCDC159"	chr19	+	11351792	11352118	11351792	11351973	11352056	11352118
15450	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345251	11345619	11345251	11345415	11345519	11345619
15451	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345251	11345619	11345251	11345415	11345539	11345619
15452	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345251	11345619	11345251	11345415	11345558	11345619
15453	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345251	11346055	11345251	11345415	11345663	11346055
15454	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11346268	11345519	11345628	11346077	11346268
15455	"ENSG00000197256.11"	"KANK2"	chr19	-	11178344	11178743	11178344	11178447	11178552	11178743
15456	"ENSG00000197256.11"	"KANK2"	chr19	-	11178344	11178743	11178344	11178471	11178552	11178743
15457	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11007910	11008243	11007910	11008023	11008194	11008243
15458	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11026299	11026776	11026299	11026346	11026680	11026776
15459	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11026299	11026776	11026299	11026346	11026683	11026776
15460	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11059779	11060187	11059779	11059885	11060044	11060187
15461	"ENSG00000142453.13"	"CARM1"	chr19	+	10918985	10919680	10918985	10919320	10919594	10919680
15462	"ENSG00000142453.13"	"CARM1"	chr19	+	10920458	10920748	10920458	10920573	10920658	10920748
15463	"ENSG00000142453.13"	"CARM1"	chr19	+	10920458	10920870	10920458	10920573	10920833	10920870
15464	"ENSG00000142453.13"	"CARM1"	chr19	+	10920458	10920870	10920458	10920748	10920833	10920870
15465	"ENSG00000099203.7"	"TMED1"	chr19	-	10834931	10835353	10834931	10835063	10835255	10835353
15466	"ENSG00000099203.7"	"TMED1"	chr19	-	10834931	10835353	10834931	10835117	10835255	10835353
15467	"ENSG00000099203.7"	"TMED1"	chr19	-	10834931	10835353	10834931	10835117	10835290	10835353
15468	"ENSG00000079805.19"	"DNM2"	chr19	+	10809207	10812377	10809207	10809415	10812263	10812377
15469	"ENSG00000213339.9"	"QTRT1"	chr19	+	10707245	10707615	10707245	10707380	10707465	10707615
15470	"ENSG00000213339.9"	"QTRT1"	chr19	+	10707245	10707563	10707245	10707380	10707499	10707563
15471	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712211	10712552	10712628
15472	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712299	10712572	10712628
15473	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712572	10712867	10712572	10712628	10712757	10712867
15474	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712572	10712867	10712572	10712649	10712757	10712867
15475	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712572	10713040	10712572	10712867	10712952	10713040
15476	"ENSG00000129351.18"	"ILF3"	chr19	+	10670967	10671423	10670967	10671203	10671357	10671423
15477	"ENSG00000129351.18"	"ILF3"	chr19	+	10671169	10671558	10671169	10671203	10671364	10671558
15478	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681641	10681992	10682192
15479	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681994	10682192
15480	"ENSG00000129351.18"	"ILF3"	chr19	+	10683139	10683542	10683139	10683262	10683365	10683542
15481	"ENSG00000129351.18"	"ILF3"	chr19	+	10683517	10683976	10683517	10683542	10683635	10683976
15482	"ENSG00000129351.18"	"ILF3"	chr19	+	10683517	10683976	10683517	10683542	10683916	10683976
15483	"ENSG00000129351.18"	"ILF3"	chr19	+	10683635	10683976	10683635	10683789	10683916	10683976
15484	"ENSG00000129351.18"	"ILF3"	chr19	+	10683916	10685765	10683916	10683976	10684415	10685765
15485	"ENSG00000065989.16"	"PDE4A"	chr19	+	10461525	10461999	10461525	10461668	10461876	10461999
15486	"ENSG00000105397.16"	"TYK2"	chr19	-	10350852	10351185	10350852	10350968	10351051	10351185
15487	"ENSG00000105397.16"	"TYK2"	chr19	-	10354511	10354882	10354511	10354609	10354801	10354882
15488	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10357553	10357918
15489	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10357633	10357918
15490	"ENSG00000105397.16"	"TYK2"	chr19	-	10357763	10358135	10357763	10357918	10358002	10358135
15491	"ENSG00000105397.16"	"TYK2"	chr19	-	10361769	10361955	10361769	10361836	10361920	10361955
15492	"ENSG00000105397.16"	"TYK2"	chr19	-	10361920	10362181	10361920	10361955	10362077	10362181
15493	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362330	10362077	10362181	10362263	10362330
15494	"ENSG00000105397.16"	"TYK2"	chr19	-	10364850	10365898	10364850	10365127	10365516	10365898
15495	"ENSG00000105397.16"	"TYK2"	chr19	-	10368054	10368424	10368054	10368202	10368294	10368424
15496	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368763	10368294	10368371	10368531	10368763
15497	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368763	10368294	10368418	10368531	10368763
15498	"ENSG00000105397.16"	"TYK2"	chr19	-	10380169	10380608	10380169	10380263	10380379	10380608
15499	"ENSG00000161847.15"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320773	10320857	10320951
